id,order_id,refund_amount
110451,172488,81.94
110452,677392,192.75
110453,473671,110.4
110454,820963,406.68
110455,738096,354.33
110456,137842,372.81
110457,510971,497.29
110458,258577,462.24
110459,639695,421.63
110460,31760,186.66
110461,300593,301.66
110462,389346,171.63
110463,495746,132.69
110464,189492,264.27
110465,115050,333.58
110466,198264,52.55
110467,710010,324.4
110468,162814,471.24
110469,667298,209.02
110470,626087,206.1
110471,363999,313.24
110472,230635,251.08
110473,453456,359.66
110474,994162,221.57
110475,57758,272.23
110476,411309,139.68
110477,132871,406.13
110478,195264,186.37
110479,115195,9.51
110480,877078,179.79
110481,727555,354.89
110482,561479,350.95
110483,548756,241.98
110484,846737,295.07
110485,900367,191.19
110486,962497,100.12
110487,146873,335.53
110488,82782,279.2
110489,869016,254.24
110490,706043,298.17
110491,843912,240.13
110492,675462,34.01
110493,618874,224.03
110494,510578,163.56
110495,350034,40.15
110496,929761,405.31
110497,733176,230.1
110498,140431,250.65
110499,831329,139.21
110500,979449,262.91
110501,568039,295.94
110502,717873,352.55
110503,560033,481.6
110504,223204,192.52
110505,572792,93.62
110506,69901,13.13
110507,196187,181.01
110508,825180,195.37
110509,651719,32.49
110510,928283,148.55
110511,621510,43.69
110512,700582,499.07
110513,144995,430.98
110514,651969,152.92
110515,280685,234.67
110516,314769,292.46
110517,125855,349.03
110518,746231,441.65
110519,995155,16.8
110520,102320,85.34
110521,219885,361.98
110522,240679,353.78
110523,678813,124.05
110524,313734,326.29
110525,862145,420.06
110526,770485,297.92
110527,5319,181.05
110528,971855,331.12
110529,157062,317.96
110530,164399,354.11
110531,691893,492.64
110532,711732,473.17
110533,785003,301.1
110534,756564,383.27
110535,226770,15.9
110536,446370,357.99
110537,383632,33.17
110538,35004,270.38
110539,700215,239.17
110540,681889,447.8
110541,498573,110.64
110542,790570,323.81
110543,753055,373.47
110544,935347,286.77
110545,495208,382.71
110546,378335,367.08
110547,457246,200.35
110548,55075,148.79
110549,18028,103.41
110550,836239,277.38
110551,362891,149.55
110552,614011,496.65
110553,229108,310.33
110554,122109,494.89
110555,678346,491.06
110556,179626,478.42
110557,82818,85.03
110558,298281,354.5
110559,404515,204.55
110560,500098,399.7
110561,840098,371.21
110562,405824,300.85
110563,116054,42.89
110564,623539,249.23
110565,733053,192.09
110566,719212,298.72
110567,780562,30.18
110568,471,421.6
110569,323148,85.92
110570,260418,495.96
110571,666427,84.96
110572,951879,85.85
110573,770240,349.37
110574,36828,140.38
110575,953473,497.94
110576,191586,432.01
110577,887301,112.35
110578,387104,382.58
110579,967062,39.02
110580,234912,65.09
110581,94761,324.01
110582,275330,290.43
110583,51475,267.43
110584,563967,111.86
110585,684311,391.77
110586,343679,62.12
110587,342054,390.29
110588,39113,64.03
110589,300135,401.03
110590,755474,98.86
110591,647123,317.76
110592,651538,158.4
110593,297980,491.72
110594,580442,21.11
110595,590752,455.54
110596,861015,30.39
110597,4035,146.97
110598,234121,261.61
110599,452317,35.38
110600,532787,234.89
110601,730417,428.3
110602,940385,85.97
110603,773564,278.0
110604,1170,188.44
110605,523457,343.07
110606,509703,286.06
110607,947643,418.33
110608,642176,83.06
110609,643184,321.93
110610,604811,462.92
110611,891079,213.05
110612,899487,240.6
110613,45763,293.4
110614,900827,222.99
110615,781155,304.12
110616,459443,401.96
110617,187572,356.61
110618,245061,408.35
110619,11902,223.17
110620,234666,78.64
110621,341587,338.27
110622,771870,408.31
110623,575644,105.06
110624,679987,387.18
110625,837762,294.42
110626,700787,447.33
110627,948904,314.59
110628,724505,109.47
110629,734937,344.28
110630,633022,51.53
110631,391331,454.54
110632,715595,152.78
110633,798687,414.26
110634,440564,472.46
110635,934449,341.23
110636,506044,183.8
110637,320099,26.31
110638,474305,197.76
110639,856873,403.95
110640,932207,142.89
110641,615389,27.58
110642,526190,471.43
110643,230089,304.84
110644,319722,33.05
110645,866306,136.11
110646,581193,315.75
110647,510007,84.0
110648,19123,216.23
110649,805905,172.67
110650,553205,350.53
110651,484878,184.34
110652,793229,123.39
110653,289268,242.11
110654,703625,115.41
110655,49737,431.13
110656,969237,465.29
110657,576584,162.17
110658,551885,56.42
110659,196910,371.01
110660,310006,78.24
110661,493956,366.58
110662,200936,185.37
110663,710004,83.18
110664,8326,232.73
110665,532601,321.27
110666,581066,327.59
110667,63768,412.87
110668,739953,447.63
110669,701486,494.97
110670,486077,385.92
110671,82366,291.75
110672,378503,94.32
110673,694637,157.44
110674,604761,438.76
110675,123867,277.04
110676,402203,63.61
110677,735141,321.78
110678,527615,325.04
110679,463636,69.08
110680,680021,305.57
110681,231512,408.22
110682,90798,433.87
110683,675159,423.27
110684,182029,226.56
110685,46760,402.97
110686,588828,137.57
110687,557402,308.56
110688,657496,115.48
110689,186313,258.75
110690,579656,222.27
110691,963786,434.3
110692,247572,445.23
110693,553000,329.12
110694,886456,293.93
110695,357029,187.71
110696,270707,207.45
110697,559454,39.46
110698,704167,148.79
110699,575409,30.26
110700,584521,115.69
110701,381094,200.59
110702,860724,242.89
110703,183171,356.49
110704,230104,129.63
110705,869430,45.0
110706,763389,99.28
110707,132956,284.22
110708,550624,350.17
110709,999428,107.09
110710,566719,165.6
110711,748501,494.05
110712,607175,387.86
110713,884021,351.42
110714,151655,308.97
110715,138406,327.84
110716,896158,189.43
110717,227701,488.67
110718,118836,391.65
110719,62003,77.79
110720,964237,379.88
110721,214944,54.92
110722,100999,58.83
110723,378678,409.99
110724,422180,211.63
110725,104663,219.98
110726,515763,343.0
110727,428512,85.42
110728,420698,257.59
110729,454327,112.99
110730,611220,97.92
110731,232172,36.17
110732,869682,93.78
110733,436891,97.91
110734,359986,177.3
110735,874473,277.34
110736,156840,296.81
110737,152827,375.96
110738,165409,473.01
110739,259582,18.81
110740,848842,300.61
110741,829444,418.35
110742,320935,77.37
110743,84407,225.88
110744,21381,116.4
110745,618790,355.75
110746,577445,280.19
110747,621762,135.15
110748,285860,486.95
110749,388608,482.63
110750,938739,368.75
110751,115170,462.22
110752,389167,482.19
110753,74897,108.66
110754,131034,355.27
110755,555925,482.88
110756,322924,225.74
110757,210227,426.73
110758,443681,35.51
110759,57746,45.15
110760,803422,120.09
110761,268699,354.98
110762,957417,18.38
110763,162630,324.73
110764,173926,320.02
110765,591165,262.95
110766,445467,150.41
110767,495788,327.73
110768,334252,47.99
110769,730529,274.45
110770,937248,341.35
110771,343729,257.89
110772,769625,350.38
110773,712415,217.09
110774,670920,278.06
110775,368962,470.89
110776,855812,109.5
110777,505061,328.12
110778,479915,314.0
110779,912650,235.4
110780,237650,123.82
110781,222400,114.34
110782,860116,467.32
110783,291814,461.96
110784,932634,437.74
110785,374183,68.68
110786,813813,85.63
110787,818243,476.25
110788,498137,42.93
110789,439284,64.99
110790,896731,498.68
110791,334290,425.92
110792,437408,155.93
110793,523717,219.01
110794,614142,206.76
110795,143919,183.62
110796,990384,42.1
110797,807219,396.54
110798,2908,188.37
110799,571179,153.93
110800,731690,363.54
110801,687969,472.62
110802,74852,292.43
110803,53424,234.64
110804,666953,373.15
110805,375133,238.21
110806,706055,79.44
110807,500283,408.72
110808,678746,55.02
110809,266221,200.7
110810,288479,425.96
110811,607208,409.0
110812,909884,386.81
110813,398254,70.77
110814,38327,58.53
110815,744723,301.83
110816,612520,180.78
110817,791040,145.13
110818,360201,199.19
110819,741152,139.06
110820,960905,156.81
110821,169672,100.57
110822,737912,128.25
110823,855387,317.56
110824,998166,221.12
110825,145821,377.76
110826,293524,132.66
110827,34840,367.91
110828,635349,330.67
110829,912894,471.74
110830,972471,82.72
110831,942232,334.81
110832,327539,354.76
110833,335864,46.21
110834,880539,100.79
110835,11549,304.44
110836,489502,177.26
110837,751649,442.36
110838,82722,424.34
110839,409791,11.29
110840,372664,259.72
110841,573311,22.94
110842,710993,70.95
110843,417239,192.84
110844,78616,340.39
110845,52018,112.94
110846,692662,268.55
110847,437744,136.22
110848,844185,127.15
110849,516803,293.6
110850,425010,48.67
110851,225156,169.36
110852,633747,145.4
110853,261135,322.84
110854,155172,193.61
110855,185763,481.06
110856,47304,36.52
110857,570317,364.47
110858,173812,280.67
110859,14714,103.81
110860,396073,234.59
110861,172485,197.81
110862,127527,234.7
110863,463600,185.67
110864,797706,385.05
110865,521380,270.56
110866,764945,115.55
110867,65968,280.85
110868,919284,341.14
110869,996324,92.8
110870,44952,254.8
110871,642451,171.32
110872,224815,430.42
110873,92383,133.5
110874,403141,83.67
110875,890478,389.6
110876,972806,350.31
110877,846648,116.42
110878,793663,128.78
110879,723814,133.89
110880,655174,404.79
110881,912214,182.91
110882,939354,227.12
110883,975684,45.11
110884,48519,300.12
110885,378193,35.45
110886,777770,180.4
110887,303788,110.01
110888,315266,421.92
110889,391539,59.29
110890,10699,18.34
110891,281903,417.45
110892,544457,57.45
110893,393751,416.51
110894,966161,102.27
110895,170934,192.31
110896,940740,105.53
110897,954757,108.81
110898,399418,188.62
110899,17321,99.43
110900,599172,446.47
110901,903726,206.65
110902,741230,486.94
110903,149491,57.38
110904,969514,381.33
110905,385782,235.1
110906,117864,415.81
110907,619160,391.27
110908,772418,45.02
110909,934084,200.2
110910,635042,464.93
110911,762919,489.38
110912,653960,424.63
110913,559108,90.83
110914,126939,495.11
110915,487049,237.78
110916,873277,144.1
110917,201055,292.51
110918,117573,99.22
110919,429170,23.37
110920,144044,65.49
110921,187650,323.44
110922,312341,473.63
110923,707855,284.76
110924,790067,26.85
110925,318438,448.4
110926,975996,233.81
110927,254630,341.6
110928,732740,480.48
110929,146635,460.28
110930,431272,8.48
110931,643228,155.72
110932,763969,445.96
110933,271831,255.05
110934,122875,407.37
110935,338384,172.94
110936,860157,73.44
110937,986913,346.03
110938,668948,445.56
110939,218117,376.17
110940,527361,121.92
110941,413705,152.77
110942,949091,29.07
110943,235064,147.52
110944,137258,414.72
110945,520078,472.52
110946,556380,90.09
110947,77021,130.03
110948,432764,162.52
110949,254222,160.72
110950,372389,457.74
110951,835371,122.0
110952,229801,282.67
110953,884071,94.39
110954,580137,428.72
110955,372673,95.39
110956,561193,129.2
110957,861142,293.31
110958,762104,392.15
110959,566867,491.38
110960,709223,171.43
110961,44779,454.08
110962,450726,218.19
110963,597131,206.69
110964,727092,165.58
110965,946340,173.22
110966,215422,285.74
110967,27581,370.18
110968,188891,169.87
110969,287396,492.76
110970,622907,325.58
110971,331735,157.71
110972,494515,67.34
110973,592890,176.82
110974,330602,206.02
110975,550762,150.18
110976,209898,228.05
110977,688144,136.91
110978,872554,490.85
110979,462819,121.29
110980,722925,384.64
110981,541984,282.03
110982,422573,53.33
110983,281895,235.49
110984,302422,23.36
110985,433764,452.74
110986,243124,165.48
110987,157425,70.87
110988,548879,328.17
110989,793262,461.97
110990,240538,94.72
110991,746877,421.19
110992,912147,403.74
110993,347894,28.05
110994,294997,431.45
110995,507847,76.79
110996,55935,316.7
110997,258106,33.64
110998,234739,413.56
110999,78721,38.48
111000,276529,106.76
111001,574740,130.03
111002,265693,7.59
111003,935116,450.68
111004,974828,479.36
111005,728882,146.04
111006,939566,404.62
111007,210838,371.08
111008,146611,187.21
111009,325050,216.16
111010,591136,134.77
111011,92689,226.63
111012,841034,123.94
111013,155172,37.59
111014,809372,393.83
111015,216106,145.13
111016,941541,480.28
111017,871178,29.53
111018,988991,147.18
111019,25245,193.8
111020,582612,16.8
111021,421150,11.9
111022,136385,323.75
111023,823933,94.47
111024,59804,337.48
111025,462906,422.87
111026,954405,307.44
111027,107200,86.77
111028,582840,492.81
111029,54787,289.9
111030,56998,231.52
111031,508137,498.86
111032,364952,286.16
111033,423802,213.87
111034,154206,180.01
111035,200474,317.02
111036,19642,397.68
111037,937112,86.22
111038,732524,51.72
111039,985908,70.87
111040,189562,437.37
111041,357621,326.81
111042,742050,97.92
111043,462351,193.83
111044,109656,90.92
111045,479116,183.13
111046,698901,305.91
111047,823278,94.47
111048,372382,187.58
111049,591874,360.43
111050,433992,387.25
111051,574851,475.76
111052,978114,210.3
111053,214667,22.38
111054,914064,179.95
111055,694431,292.31
111056,724421,121.8
111057,978660,496.66
111058,986190,239.92
111059,557915,326.33
111060,404467,445.51
111061,455116,481.85
111062,651945,439.91
111063,608747,19.51
111064,732796,48.01
111065,629060,419.82
111066,351259,406.48
111067,658748,395.33
111068,847252,32.81
111069,314627,7.97
111070,681340,196.69
111071,490356,475.86
111072,416766,56.76
111073,309986,22.18
111074,428067,301.57
111075,809415,494.72
111076,957818,57.58
111077,595285,247.15
111078,870755,301.35
111079,733002,77.12
111080,133622,154.38
111081,61989,132.11
111082,914173,293.3
111083,979682,245.39
111084,297069,263.27
111085,473259,260.32
111086,95260,98.34
111087,495712,399.99
111088,606491,477.66
111089,718358,418.24
111090,235687,232.78
111091,60030,448.27
111092,185100,498.57
111093,290730,177.68
111094,737928,419.1
111095,451722,489.15
111096,41231,247.55
111097,382470,319.98
111098,192427,150.71
111099,480509,211.13
111100,707563,333.68
111101,42386,321.09
111102,527398,89.06
111103,397014,327.79
111104,773231,257.36
111105,194555,147.5
111106,385171,425.83
111107,822898,73.96
111108,674269,383.04
111109,158733,457.45
111110,342782,293.75
111111,350761,202.51
111112,820389,83.18
111113,654412,54.55
111114,57169,452.95
111115,909093,210.67
111116,318380,100.51
111117,978263,149.33
111118,491328,123.32
111119,899038,494.9
111120,762714,341.32
111121,300388,250.38
111122,750405,282.48
111123,15378,279.81
111124,675299,65.01
111125,366234,370.47
111126,233437,431.18
111127,11524,419.63
111128,583483,330.67
111129,194129,485.54
111130,202859,387.78
111131,264388,248.21
111132,241365,27.64
111133,810357,367.68
111134,985209,352.37
111135,909248,384.99
111136,99668,10.62
111137,136518,421.07
111138,546729,379.88
111139,52819,434.02
111140,863300,416.33
111141,174937,300.25
111142,894219,18.35
111143,184012,365.66
111144,251734,99.04
111145,796725,246.96
111146,228917,40.74
111147,26496,199.8
111148,796687,413.19
111149,88692,162.28
111150,375197,315.18
111151,893235,192.37
111152,391231,462.32
111153,246059,455.42
111154,563942,38.71
111155,949752,85.88
111156,72199,208.08
111157,721519,316.15
111158,541125,107.12
111159,777315,180.89
111160,636831,380.35
111161,458024,312.31
111162,361883,291.73
111163,981503,271.63
111164,904952,405.46
111165,907147,223.56
111166,55525,377.86
111167,566296,204.01
111168,790791,242.96
111169,129802,338.41
111170,616412,103.71
111171,43447,251.7
111172,421388,250.29
111173,262447,492.18
111174,330348,235.41
111175,83134,456.09
111176,551509,46.44
111177,499141,261.03
111178,863668,263.41
111179,479199,64.02
111180,30340,426.13
111181,367350,67.96
111182,982216,136.73
111183,127517,230.94
111184,256797,216.39
111185,564497,401.65
111186,666352,167.95
111187,490741,42.68
111188,174581,459.1
111189,816730,356.11
111190,383236,103.28
111191,856271,150.76
111192,66398,23.12
111193,599211,216.58
111194,939537,477.62
111195,164011,329.82
111196,157328,119.66
111197,963360,370.72
111198,370651,73.77
111199,635519,473.63
111200,109101,310.44
111201,711578,77.97
111202,710469,234.56
111203,780269,108.72
111204,894711,150.63
111205,285598,328.29
111206,894722,98.13
111207,417316,219.0
111208,72171,78.2
111209,677301,82.04
111210,140792,279.6
111211,604736,47.12
111212,357819,292.56
111213,760735,266.47
111214,253930,142.52
111215,273747,290.93
111216,208328,378.76
111217,942187,11.45
111218,456024,499.23
111219,687425,354.9
111220,563776,475.92
111221,215827,339.01
111222,380080,67.01
111223,310228,481.02
111224,221574,89.07
111225,206241,69.06
111226,720816,326.39
111227,383508,5.22
111228,745169,73.31
111229,921334,85.46
111230,567165,257.41
111231,681224,413.01
111232,570096,139.12
111233,354552,252.26
111234,383797,329.66
111235,661125,242.91
111236,385396,46.17
111237,212482,207.29
111238,322344,361.64
111239,75284,389.91
111240,657212,283.09
111241,250346,52.38
111242,974079,316.47
111243,352600,275.24
111244,446496,444.15
111245,446033,5.65
111246,678254,148.6
111247,165598,385.18
111248,930917,12.29
111249,834292,302.21
111250,663343,429.91
111251,487169,241.96
111252,170193,149.19
111253,670343,257.84
111254,297305,32.96
111255,180489,195.35
111256,623307,429.94
111257,898054,472.99
111258,707062,382.86
111259,693676,288.51
111260,80819,22.52
111261,437076,76.35
111262,13995,102.93
111263,273215,80.37
111264,117382,291.45
111265,952075,147.04
111266,129307,68.15
111267,78512,237.8
111268,284803,441.92
111269,819779,103.23
111270,962531,99.55
111271,875403,400.81
111272,398491,274.33
111273,657920,295.74
111274,543279,178.11
111275,271577,379.2
111276,40776,121.37
111277,67184,450.36
111278,858056,205.9
111279,169961,417.3
111280,791271,289.45
111281,553806,249.26
111282,526584,302.02
111283,200178,67.0
111284,845757,453.09
111285,111206,390.68
111286,991960,213.64
111287,423640,58.64
111288,259700,208.25
111289,474500,66.04
111290,407399,449.76
111291,109311,161.14
111292,74073,404.79
111293,439963,444.68
111294,687578,278.12
111295,435658,90.76
111296,302536,320.39
111297,791244,126.71
111298,427255,473.78
111299,823427,468.68
111300,814114,478.72
111301,350847,292.78
111302,266004,46.3
111303,988343,435.33
111304,156601,410.91
111305,7575,484.8
111306,917718,325.33
111307,404522,159.73
111308,842585,330.66
111309,643001,468.11
111310,720066,440.16
111311,803094,424.04
111312,838305,435.75
111313,187753,179.72
111314,610631,107.3
111315,122317,422.72
111316,28124,47.45
111317,523731,202.98
111318,33523,220.19
111319,855566,52.46
111320,979730,116.23
111321,374255,470.38
111322,59779,380.94
111323,144813,56.1
111324,80365,476.22
111325,845068,380.73
111326,978727,95.8
111327,324092,484.25
111328,120459,287.12
111329,166586,85.72
111330,918788,71.91
111331,653067,211.88
111332,974148,278.7
111333,633242,91.96
111334,63983,130.24
111335,40056,399.05
111336,239391,179.74
111337,351421,198.89
111338,549668,278.1
111339,261781,122.31
111340,429691,149.09
111341,569865,225.53
111342,968327,348.46
111343,422254,359.89
111344,800793,362.56
111345,377555,258.99
111346,82573,241.53
111347,992332,198.93
111348,325498,22.74
111349,45978,237.56
111350,880104,212.97
111351,652671,315.04
111352,162438,179.2
111353,308842,177.38
111354,671503,210.49
111355,207034,172.31
111356,42895,364.41
111357,419688,324.27
111358,107275,490.23
111359,58321,424.48
111360,18199,28.95
111361,601155,283.01
111362,800294,364.65
111363,606078,297.28
111364,889935,407.24
111365,821953,160.05
111366,909007,138.67
111367,406666,86.29
111368,347084,460.06
111369,882817,218.96
111370,568591,351.7
111371,977460,203.62
111372,138804,379.85
111373,467268,246.5
111374,246538,337.75
111375,925368,36.29
111376,535870,316.93
111377,514940,385.9
111378,733171,122.7
111379,758318,483.84
111380,697998,345.97
111381,393324,201.32
111382,62888,489.32
111383,975046,401.37
111384,151832,109.13
111385,775340,47.35
111386,776291,189.39
111387,175482,277.98
111388,310013,60.02
111389,394285,437.4
111390,608943,279.96
111391,632323,440.4
111392,862001,479.28
111393,752204,370.42
111394,284075,169.78
111395,515949,41.09
111396,960670,368.06
111397,394412,109.38
111398,297638,250.95
111399,215869,364.94
111400,794880,296.32
111401,788246,232.13
111402,693584,53.8
111403,757534,377.64
111404,510801,396.35
111405,278109,91.48
111406,195914,373.48
111407,131191,401.39
111408,415457,201.08
111409,182878,355.69
111410,92289,412.94
111411,416412,149.14
111412,263903,446.69
111413,120621,479.62
111414,476492,96.84
111415,635210,472.19
111416,310198,347.84
111417,651234,185.35
111418,804790,326.09
111419,608023,240.37
111420,968968,47.8
111421,870864,48.96
111422,675437,450.71
111423,320003,229.37
111424,349544,364.7
111425,407639,275.54
111426,693662,422.55
111427,531829,32.55
111428,4270,357.12
111429,112897,8.65
111430,185585,272.56
111431,678498,216.26
111432,900507,215.68
111433,113199,417.45
111434,453620,275.22
111435,246900,87.27
111436,515259,210.75
111437,309946,476.18
111438,853377,463.39
111439,738852,167.1
111440,633883,77.87
111441,642857,428.47
111442,702204,99.29
111443,602840,174.71
111444,372017,435.79
111445,999786,433.43
111446,700810,61.37
111447,903110,91.43
111448,8780,28.89
111449,445006,357.38
111450,859320,456.42
111451,693271,268.92
111452,405774,473.62
111453,934212,269.72
111454,787719,257.11
111455,25330,9.06
111456,51260,259.72
111457,35720,147.92
111458,60423,232.47
111459,185469,41.78
111460,675968,294.82
111461,752709,370.87
111462,520646,489.76
111463,546157,215.49
111464,306747,428.53
111465,213441,80.78
111466,835886,243.8
111467,321897,410.22
111468,748957,156.32
111469,116510,9.7
111470,564316,487.08
111471,168613,96.6
111472,998375,96.69
111473,984430,348.49
111474,962562,254.66
111475,860047,349.03
111476,329840,442.87
111477,725383,78.33
111478,180148,243.39
111479,953259,56.53
111480,939586,319.28
111481,109765,280.48
111482,241998,463.03
111483,120243,198.66
111484,745055,160.56
111485,340646,314.3
111486,828871,335.95
111487,346959,200.07
111488,163996,359.86
111489,600774,397.39
111490,437494,495.49
111491,546750,169.9
111492,497320,429.9
111493,474146,317.41
111494,313914,233.13
111495,842171,46.19
111496,523638,289.01
111497,933969,371.93
111498,136049,374.4
111499,717208,40.83
111500,724642,5.12
111501,863623,214.26
111502,435792,37.81
111503,495556,7.33
111504,276090,450.23
111505,941344,69.77
111506,353244,393.17
111507,690922,273.52
111508,650827,183.15
111509,550287,287.11
111510,225148,44.58
111511,452860,86.45
111512,43038,112.3
111513,142269,270.82
111514,940122,329.86
111515,437759,48.6
111516,756791,106.44
111517,862812,257.27
111518,387270,331.68
111519,152804,433.87
111520,415403,264.75
111521,11282,5.93
111522,97534,100.33
111523,828301,89.51
111524,270461,402.61
111525,725357,148.23
111526,65271,300.93
111527,597143,78.13
111528,688367,6.01
111529,410751,362.16
111530,694697,63.75
111531,697255,422.54
111532,526316,350.12
111533,948761,476.77
111534,782037,396.24
111535,329378,99.63
111536,953182,214.11
111537,679247,64.5
111538,759821,218.18
111539,774403,399.04
111540,211206,168.64
111541,693675,301.61
111542,301208,19.26
111543,552861,296.39
111544,215835,337.6
111545,536453,439.48
111546,330453,243.45
111547,42587,206.94
111548,380306,129.84
111549,739375,472.75
111550,42015,460.38
111551,459204,81.47
111552,159461,279.82
111553,267039,383.82
111554,866104,168.29
111555,114970,151.58
111556,400664,14.33
111557,528550,491.15
111558,935734,245.83
111559,66149,105.93
111560,381777,360.31
111561,746029,269.95
111562,59723,207.76
111563,818819,481.79
111564,746613,88.51
111565,870783,187.09
111566,492320,299.87
111567,743096,468.61
111568,633927,117.93
111569,289753,180.39
111570,526859,436.79
111571,108396,235.29
111572,150413,218.82
111573,772073,302.72
111574,493601,166.37
111575,931497,224.59
111576,196839,299.46
111577,747788,399.52
111578,816688,37.3
111579,224631,105.52
111580,964048,130.51
111581,225446,151.29
111582,540212,98.45
111583,437069,435.64
111584,201018,236.33
111585,688103,54.43
111586,633007,214.78
111587,681050,363.07
111588,430127,356.01
111589,384158,246.19
111590,431595,89.07
111591,946820,440.36
111592,485618,18.32
111593,615774,361.68
111594,52649,175.2
111595,12840,70.02
111596,605995,371.54
111597,576694,323.84
111598,756720,31.78
111599,391663,491.57
111600,65125,228.95
111601,511639,166.88
111602,923997,343.46
111603,797541,406.71
111604,307432,469.58
111605,352551,210.42
111606,269337,356.22
111607,16974,336.47
111608,956193,469.6
111609,833196,341.4
111610,20605,117.58
111611,600812,337.84
111612,930138,367.42
111613,382008,422.52
111614,354241,70.87
111615,362919,232.07
111616,657944,456.61
111617,609472,448.34
111618,205698,232.24
111619,687432,442.71
111620,505477,467.96
111621,749635,380.75
111622,207446,493.11
111623,715683,224.33
111624,45786,46.38
111625,274472,414.1
111626,342281,245.78
111627,785584,447.19
111628,329998,290.18
111629,609780,90.24
111630,297685,421.69
111631,314994,125.19
111632,569429,347.64
111633,274913,126.45
111634,18064,466.89
111635,614724,288.03
111636,55464,431.68
111637,262664,180.67
111638,902776,493.15
111639,615985,56.96
111640,480335,428.38
111641,360445,359.27
111642,636022,34.27
111643,300745,416.81
111644,315091,56.48
111645,108649,378.65
111646,590041,15.52
111647,25127,469.41
111648,705465,350.89
111649,780873,329.4
111650,17923,461.17
111651,715695,15.66
111652,967655,191.95
111653,192782,463.45
111654,179448,469.15
111655,459074,248.05
111656,936559,393.61
111657,196493,374.23
111658,681793,480.68
111659,974598,130.1
111660,297361,432.94
111661,903676,270.75
111662,290418,154.53
111663,400109,59.2
111664,703912,301.96
111665,897055,22.05
111666,217607,486.76
111667,836473,421.42
111668,936934,168.07
111669,667454,490.24
111670,790515,275.78
111671,559772,442.5
111672,195720,90.44
111673,246782,283.64
111674,370817,441.25
111675,469462,330.8
111676,434177,77.79
111677,221564,237.47
111678,333012,481.0
111679,116727,351.41
111680,581464,406.85
111681,676157,253.77
111682,347182,199.86
111683,975339,51.2
111684,574865,323.43
111685,158509,249.96
111686,539513,384.02
111687,251479,134.03
111688,126744,396.4
111689,9287,161.37
111690,153816,225.01
111691,549872,318.84
111692,929660,185.22
111693,721518,346.7
111694,512845,225.61
111695,681489,173.86
111696,839015,494.6
111697,626721,20.08
111698,250725,283.64
111699,784417,315.51
111700,789006,79.88
111701,823772,340.79
111702,992685,483.31
111703,524679,150.55
111704,878572,288.41
111705,121394,440.5
111706,634477,235.2
111707,894124,343.74
111708,641490,257.74
111709,192168,11.15
111710,144074,181.99
111711,77217,356.21
111712,239815,455.54
111713,296947,330.24
111714,337341,112.61
111715,568803,383.48
111716,866243,91.43
111717,265685,125.92
111718,441093,183.02
111719,581767,449.74
111720,748949,31.35
111721,750974,450.95
111722,891658,279.43
111723,275733,410.12
111724,40022,158.91
111725,871129,342.63
111726,324448,282.55
111727,968185,446.46
111728,19691,497.5
111729,289393,334.64
111730,452437,259.89
111731,466221,391.36
111732,302511,438.41
111733,92214,19.43
111734,213164,204.46
111735,706885,497.21
111736,282647,135.16
111737,859459,33.38
111738,758702,178.28
111739,187545,370.36
111740,564470,224.28
111741,109249,129.48
111742,640567,462.5
111743,392846,66.28
111744,320794,204.25
111745,759629,484.6
111746,432,24.86
111747,620585,69.68
111748,580151,12.02
111749,964274,272.31
111750,277629,109.66
111751,19503,301.46
111752,577304,436.88
111753,231288,147.97
111754,182819,281.39
111755,214566,23.52
111756,61677,105.04
111757,676264,231.46
111758,310669,217.78
111759,88532,416.01
111760,943631,413.91
111761,279777,33.8
111762,474601,433.64
111763,19808,178.23
111764,952361,147.41
111765,886585,239.4
111766,633386,335.34
111767,523676,159.65
111768,195407,382.11
111769,704198,371.56
111770,254781,332.3
111771,600582,197.12
111772,850473,141.84
111773,543040,114.29
111774,20212,16.03
111775,465369,231.03
111776,78124,135.96
111777,479384,317.32
111778,6337,193.65
111779,996720,43.69
111780,44587,396.98
111781,801826,486.16
111782,691519,413.21
111783,508527,211.79
111784,731215,308.26
111785,739535,359.09
111786,840528,465.03
111787,283652,241.73
111788,393536,115.47
111789,499789,240.02
111790,438650,202.58
111791,32165,150.22
111792,954114,390.59
111793,32639,290.42
111794,935454,271.5
111795,27675,215.18
111796,2064,48.3
111797,717873,176.0
111798,871061,380.24
111799,258196,208.5
111800,983834,365.61
111801,123776,263.54
111802,696354,225.85
111803,282589,298.71
111804,506685,166.86
111805,607926,170.28
111806,618496,342.46
111807,538325,445.36
111808,830632,331.15
111809,255609,305.44
111810,214614,195.17
111811,931269,207.6
111812,370657,443.05
111813,575903,294.44
111814,821981,241.15
111815,394735,117.72
111816,996683,348.47
111817,96024,187.16
111818,565680,106.03
111819,955305,27.05
111820,802601,105.28
111821,226677,475.99
111822,412437,326.92
111823,181455,220.53
111824,233208,158.19
111825,942556,76.13
111826,695820,494.19
111827,25345,296.26
111828,917573,57.19
111829,185630,77.75
111830,418715,371.57
111831,784295,228.02
111832,885867,291.21
111833,105344,469.62
111834,901974,175.78
111835,466483,454.33
111836,819719,65.58
111837,92995,143.96
111838,102675,234.33
111839,118110,155.66
111840,806248,365.79
111841,988953,22.32
111842,386314,12.99
111843,343785,339.61
111844,943837,126.19
111845,585717,64.23
111846,726240,8.74
111847,660848,238.48
111848,377030,62.26
111849,811299,277.58
